.15664,.017705,1,0,1
.15561,.018609,1,0,1
.15452,.019556,1,0,1
.1534,.020554,1,0,1
.15222,.021612,1,0,1
.15099,.02274,1,0,1
.14969,.02395,1,0,1
.14834,.025247,1,0,1
.14693,.026635,.9405608223463277,0,1
.14547,.028118,.78290968535669,0,1
.14396,.029703,.5830039118255821,0,1
.14241,.031394,.22773284416991274,0,1
.1408,.033213,0,0,1
.13912,.035201,0,0,1
.13736,.037403,0,0,1
.1355,.039879,0,0,1
.13351,.042692,0,0,1
.13137,.045876,0,0,1
.12909,.04945,0,.20922486521567102,1
.12666,.053426,0,.5019669125667067,1
.12412,.057803,0,.6521531208948225,1
.12147,.062588,0,.7589832350200882,1
.1187,.06783,0,.8423990888475062,1
.11581,.073581,0,.9104628318503998,1
.11278,.079896,0,.9675301523453298,1
.10959,.086843,0,1,1
.10626,.094486,0,1,1
.10278,.10286,0,1,1
.099128,.11201,0,1,1
.095304,.12194,0,1,1
.091294,.1327,0,1,1
.087082,.14432,0,1,1
.08268,.15687,0,1,1
.078116,.17042,0,1,1
.073437,.18503,0,1,1
.068706,.20072,0,1,1
.063993,.21747,0,1,1
.059316,.23525,0,1,1
.054667,.2541,0,1,1
.050031,.274,0,1,1
.045391,.29498,0,1,1
.040757,.31698,0,1,1
.036195,.3399,0,1,1
.031756,.3636,0,1,1
.027494,.38792,0,1,1
.02346,.4127,0,1,1
.019705,.43776,0,1,1
.016268,.46295,0,1,.9943627367336737
.013183,.48821,0,1,.9439574500730274
.010476,.5134,0,1,.8950098327390854
.008168,.53842,0,1,.8472990559341246
.0062849,.56307,0,1,.8007964836385872
.0048754,.58712,0,1,.755498841416881
.0039824,.61045,0,1,.7111926970369956
.0036364,.63301,0,1,.667543385480081
.0038585,.65482,0,1,.6240762926915692
.0046457,.6759,0,1,.5803030998704087
.0060109,.69612,0,1,.5359527026351417
.0079884,.71534,0,1,.490660006438464
.010603,.73341,0,1,.4439617599367901
.01387,.75019,0,1,.3951688772118816
.017766,.76561,0,1,.3430620994202755
.022244,.77963,0,1,.28543328724746303
.027273,.7921,0,1,.21794793346486213
.03282,.80293,0,1,.1258757390136783
.038852,.81202,0,1,0
.045328,.81939,0,1,0
.052177,.82516,0,1,0
.059326,.82943,0,1,0
.066716,.83227,0,1,0
.074302,.8338,0,1,0
.082053,.83409,0,1,0
.089942,.83329,0,1,0
.09794,.83159,0,1,0
.10602,.82918,0,1,0
.11416,.82621,0,1,0
.12235,.82277,0,1,0
.13055,.81893,0,1,0
.1387,.81477,0,1,0
.14677,.81039,0,1,0
.15472,.80586,0,1,0
.16254,.80124,0,1,0
.17024,.79652,0,1,0
.17785,.79169,0,1,0
.18539,.78673,0,1,0
.19288,.78163,0,1,0
.20031,.7764,0,1,0
.20769,.77105,0,1,0
.21503,.7656,0,1,0
.22234,.76002,0,1,0
.22962,.75433,0,1,0
.23688,.74852,0,1,0
.24413,.74261,0,1,0
.25136,.73661,0,1,0
.25858,.73051,0,1,0
.26578,.72432,0,1,0
.27296,.71806,0,1,0
.28013,.71172,0,1,0
.28729,.70532,0,1,0
.29445,.69884,0,1,0
.3016,.69231,0,1,0
.30876,.68571,0,1,0
.31591,.67906,0,1,0
.32307,.67237,.13578428831823794,1,0
.33022,.66563,.2878092473835002,1,0
.33736,.65885,.37995096928190103,1,0
.34451,.65203,.4521079662651805,1,0
.35166,.64517,.5134188065738924,1,0
.35881,.63829,.56775026539033,1,0
.36596,.63138,.6171983308724196,1,0
.3731,.62445,.6629528197389981,1,0
.38024,.6175,.7058899948603055,1,0
.38738,.61054,.7465678402147667,1,0
.39451,.60357,.7853696264941183,1,0
.40163,.59659,.8226192041398808,1,0
.40874,.58961,.8585527151456457,1,0
.41584,.58262,.8933871995032104,1,0
.42292,.57563,.9272387229120596,1,0
.42999,.56865,.9602604373675264,1,0
.43704,.56168,.9925360078662816,1,0
.44406,.55471,1,1,0
.45106,.54777,1,1,0
.45804,.54084,1,1,0
.46499,.53393,1,1,0
.4719,.52705,1,1,0
.47877,.5202,1,.992943235829156,0
.48561,.51339,1,.9818800055941853,0
.4924,.50661,1,.9704146924518585,0
.49915,.49989,1,.9585377415756026,0
.50585,.49321,1,.9462157595290542,0
.51249,.48659,1,.9334484835211968,0
.51907,.48003,1,.9202077030255004,0
.5256,.47353,1,.9064515826784209,0
.53207,.46709,1,.8921555138068421,0
.53846,.46073,1,.877328624887276,0
.54479,.45443,1,.8618850335618893,0
.55103,.44822,1,.8458560655308485,0
.55719,.4421,1,.8291876856234427,0
.56327,.43606,1,.8118157853333883,0
.56926,.4301,1,.7936963575178778,0
.57515,.42423,1,.7747978426384012,0
.58095,.41845,1,.7550363108378902,0
.58665,.41276,1,.734345755068362,0
.59222,.40719,1,.7127522726074464,0
.59766,.40176,1,.6902194314120781,0
.60293,.3965,1,.6668142344445034,0
.60804,.39141,1,.6424433165756257,0
.61298,.38649,1,.6170362755848161,0
.61778,.38171,1,.5903104580037185,0
.62246,.37705,1,.5619566401959727,0
.62704,.37249,1,.5315619380451377,0
.63152,.36803,1,.49871366282362567,0
.6359,.36367,1,.46283174876921923,0
.64016,.35943,1,.42325641246532875,0
.64427,.35533,1,.37900073237848836,0
.64823,.35139,1,.3282124139985529,0
.65203,.34763,1,.26724189030764994,0
.65567,.34402,1,.18533394539700576,0
.65917,.34055,1,0,0
.66253,.33722,1,0,0
.66576,.33401,1,0,0
.66887,.33092,1,0,0
.67186,.32795,1,0,0
.67472,.3251,1,0,0
.67746,.32236,1,0,0
.68008,.31975,1,0,0
.68258,.31725,1,0,0
.68497,.31486,1,0,0
.68725,.31259,1,0,0
.68943,.31041,1,0,0
.6915,.30834,1,0,0
.69349,.30637,1,0,0
.69539,.30448,1,0,0
.69721,.30268,1,0,0
.69894,.30095,1,0,0
.70061,.2993,1,0,0
.70219,.29772,1,0,0
.70371,.29622,1,0,0
.70516,.29477,1,0,0
.70656,.29338,1,0,0
.70792,.29203,1,0,0
.70923,.29072,1,0,0
.7105,.28945,1,0,0
.71172,.28823,1,0,0
.7129,.28706,1,0,0
.71403,.28593,1,0,0
.71512,.28485,1,0,0
.71616,.2838,1,0,0
.71716,.28281,1,0,0
.71812,.28185,1,0,0
.71903,.28093,1,0,0
.71991,.28006,1,0,0
.72075,.27922,1,0,0
.72155,.27842,1,0,0
.72231,.27766,1,0,0
.72303,.27695,1,0,0
.7237,.27628,1,0,0
.72433,.27566,1,0,0
.72491,.27508,1,0,0
.72547,.27453,1,0,0
.72599,.27401,1,0,0
.72649,.27351,1,0,0
.72697,.27303,1,0,0
.72743,.27257,1,0,0
.72786,.27214,1,0,0
.72827,.27173,1,0,0
.72866,.27134,1,0,0
.72902,.27098,1,0,0
.72936,.27064,1,0,0
.72968,.27032,1,0,0
.72997,.27003,1,0,0
.73023,.26977,1,0,0
.73047,.26953,1,0,0
.73069,.26931,1,0,0
.7309,.2691,1,0,0
.73109,.26891,1,0,0
.73128,.26872,1,0,0
.73147,.26853,1,0,0
.73165,.26835,1,0,0
.73183,.26817,1,0,0
.73199,.26801,1,0,0
.73215,.26785,1,0,0
.7323,.2677,1,0,0
.73244,.26756,1,0,0
.73258,.26742,1,0,0
.73272,.26728,1,0,0
.73286,.26714,1,0,0
.733,.267,1,0,0
.73314,.26686,1,0,0
.73328,.26672,1,0,0
.73342,.26658,1,0,0
.15664,.018609,1,0,1
.16247,.021113,1,0,1
.16829,.023618,1,0,1
.17412,.026123,1,0,1
.17995,.028628,1,0,1
.18577,.031133,1,0,1
.1916,.033637,1,0,1
.19742,.036142,1,0,1
.20325,.038647,1,0,1
.20908,.041152,1,0,1
.2149,.043657,1,0,1
.22073,.046161,1,0,1
.22655,.048666,1,0,1
.23238,.051171,1,0,1
.23821,.053676,1,0,1
.24403,.05618,1,0,1
.24986,.058685,1,0,1
.25568,.06119,1,0,1
.26151,.063695,1,0,1
.26734,.0662,1,0,1
.27316,.068704,1,0,1
.27899,.071209,1,0,1
.28481,.073714,1,0,1
.29064,.076219,1,0,1
.29647,.078724,1,0,1
.30229,.081228,1,0,1
.30812,.083733,1,0,1
.31394,.086238,1,0,1
.31977,.088743,1,0,1
.3256,.091248,1,0,1
.33142,.093752,1,0,1
.33725,.096257,1,0,1
.34307,.098762,1,0,1
.3489,.10127,1,0,1
.35473,.10377,1,0,1
.36055,.10628,1,0,1
.36638,.10878,1,0,1
.3722,.11129,1,0,1
.37803,.11379,1,0,1
.38386,.1163,1,0,1
.38968,.1188,1,0,1
.39551,.12131,1,0,1
.40133,.12381,1,0,1
.40716,.12631,1,0,1
.41299,.12882,1,0,1
.41881,.13132,1,0,1
.42464,.13383,1,0,1
.43046,.13633,1,0,1
.43629,.13884,1,0,1
.44212,.14134,1,0,1
.44794,.14385,1,0,1
.45377,.14635,1,0,1
.45959,.14886,1,0,1
.46542,.15136,1,0,1
.47125,.15387,1,0,1
.47707,.15637,1,0,1
.4829,.15888,1,0,1
.48872,.16138,1,0,1
.49455,.16389,1,0,1
.50038,.16639,1,0,1
.5062,.1689,1,0,1
.51203,.1714,1,0,1
.51785,.17391,1,0,1
.52368,.17641,1,0,1
.52951,.17892,1,0,1
.53533,.18142,1,0,1
.54116,.18392,1,0,1
.54698,.18643,1,0,1
.55281,.18893,1,0,1
.55864,.19144,1,0,1
.56446,.19394,1,0,1
.57029,.19645,1,0,1
.57611,.19895,1,0,1
.58194,.20146,1,0,1
.58777,.20396,1,0,1
.59359,.20647,1,0,.9910383171388747
.59942,.20897,1,0,.9662715633761795
.60524,.21148,1,0,.9412254154143064
.61107,.21398,1,0,.9159101936241978
.6169,.21649,1,0,.8902057764879926
.62272,.21899,1,0,.8641807886901958
.62855,.2215,1,0,.8376319746336552
.63437,.224,1,0,.8106380569351748
.6402,.22651,1,0,.7829724722810661
.64603,.22901,1,0,.7546663920589182
.65185,.23152,1,0,.725540383272068
.65768,.23402,1,0,.6955062698539771
.6635,.23653,1,0,.6643596417965528
.66933,.23903,1,0,.6319404918454131
.67516,.24154,1,0,.5979127018039022
.68098,.24404,1,0,.5620840129586252
.68681,.24654,1,0,.5238632162084368
.69263,.24905,1,0,.4826063396821951
.69846,.25155,1,0,.4373625617770837
.70429,.25406,1,0,.38641334326020405
.71011,.25656,1,0,.32700620251057794
.71594,.25907,1,0,.2521103413927714
.72176,.26157,1,0,.13765090790638568
.72759,.26408,1,0,0
.73342,.26658,1,0,0
